Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['sop.cls.bias', 'cls.predictions.transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.decoder.bias', 'cls.predictions.bias', 'pos_transform.dense.bias', 'pos_transform.LayerNorm.bias', 'pos_head.weight', 'sop.cls.weight', 'cls.predictions.transform.LayerNorm.weight', 'pos_transform.dense.weight', 'cls.predictions.transform.dense.weight', 'pos_head.bias', 'pos_transform.LayerNorm.weight']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'eval_loss': 4.313064098358154, 'eval_runtime': 0.3379, 'eval_samples_per_second': 115.431, 'eval_steps_per_second': 14.799, 'epoch': 1.0}
{'eval_loss': 0.11300446093082428, 'eval_runtime': 0.3359, 'eval_samples_per_second': 116.089, 'eval_steps_per_second': 14.883, 'epoch': 47.0}
{'eval_loss': 0.11075370758771896, 'eval_runtime': 0.325, 'eval_samples_per_second': 120.006, 'eval_steps_per_second': 15.385, 'epoch': 48.0}
{'eval_loss': 0.10852742940187454, 'eval_runtime': 0.3302, 'eval_samples_per_second': 118.103, 'eval_steps_per_second': 15.141, 'epoch': 49.0}
{'eval_loss': 0.10629346966743469, 'eval_runtime': 0.3305, 'eval_samples_per_second': 117.999, 'eval_steps_per_second': 15.128, 'epoch': 50.0}
{'eval_loss': 0.10464055836200714, 'eval_runtime': 0.3294, 'eval_samples_per_second': 118.406, 'eval_steps_per_second': 15.18, 'epoch': 51.0}
{'eval_loss': 0.10265117883682251, 'eval_runtime': 0.3351, 'eval_samples_per_second': 116.376, 'eval_steps_per_second': 14.92, 'epoch': 52.0}
{'eval_loss': 0.10086173564195633, 'eval_runtime': 0.334, 'eval_samples_per_second': 116.768, 'eval_steps_per_second': 14.97, 'epoch': 53.0}
{'eval_loss': 0.09922374784946442, 'eval_runtime': 0.329, 'eval_samples_per_second': 118.546, 'eval_steps_per_second': 15.198, 'epoch': 54.0}
{'eval_loss': 0.09806434065103531, 'eval_runtime': 0.3323, 'eval_samples_per_second': 117.381, 'eval_steps_per_second': 15.049, 'epoch': 55.0}
{'eval_loss': 0.09654958546161652, 'eval_runtime': 0.3269, 'eval_samples_per_second': 119.321, 'eval_steps_per_second': 15.298, 'epoch': 56.0}
{'eval_loss': 0.09479538351297379, 'eval_runtime': 0.3339, 'eval_samples_per_second': 116.817, 'eval_steps_per_second': 14.977, 'epoch': 57.0}
{'eval_loss': 0.0934242531657219, 'eval_runtime': 0.328, 'eval_samples_per_second': 118.887, 'eval_steps_per_second': 15.242, 'epoch': 58.0}
{'eval_loss': 0.09233291447162628, 'eval_runtime': 0.3305, 'eval_samples_per_second': 117.986, 'eval_steps_per_second': 15.126, 'epoch': 59.0}
{'loss': 0.1287, 'learning_rate': 4.000000000000001e-06, 'epoch': 60.0}
{'eval_loss': 0.09116584062576294, 'eval_runtime': 0.3369, 'eval_samples_per_second': 115.77, 'eval_steps_per_second': 14.842, 'epoch': 60.0}
{'eval_loss': 0.08999285101890564, 'eval_runtime': 0.3338, 'eval_samples_per_second': 116.853, 'eval_steps_per_second': 14.981, 'epoch': 61.0}
{'eval_loss': 0.08858674019575119, 'eval_runtime': 0.352, 'eval_samples_per_second': 110.798, 'eval_steps_per_second': 14.205, 'epoch': 62.0}
{'eval_loss': 0.08754143863916397, 'eval_runtime': 0.3298, 'eval_samples_per_second': 118.244, 'eval_steps_per_second': 15.16, 'epoch': 63.0}
{'eval_loss': 0.08662605285644531, 'eval_runtime': 0.3284, 'eval_samples_per_second': 118.751, 'eval_steps_per_second': 15.224, 'epoch': 64.0}
{'eval_loss': 0.08566339313983917, 'eval_runtime': 0.3415, 'eval_samples_per_second': 114.21, 'eval_steps_per_second': 14.642, 'epoch': 65.0}
{'eval_loss': 0.08460526913404465, 'eval_runtime': 0.3253, 'eval_samples_per_second': 119.901, 'eval_steps_per_second': 15.372, 'epoch': 66.0}
{'eval_loss': 0.08375084400177002, 'eval_runtime': 0.3278, 'eval_samples_per_second': 118.99, 'eval_steps_per_second': 15.255, 'epoch': 67.0}
{'eval_loss': 0.08276502043008804, 'eval_runtime': 0.3275, 'eval_samples_per_second': 119.068, 'eval_steps_per_second': 15.265, 'epoch': 68.0}
{'eval_loss': 0.08185752481222153, 'eval_runtime': 0.3299, 'eval_samples_per_second': 118.201, 'eval_steps_per_second': 15.154, 'epoch': 69.0}
{'eval_loss': 0.08088141679763794, 'eval_runtime': 0.3276, 'eval_samples_per_second': 119.063, 'eval_steps_per_second': 15.264, 'epoch': 70.0}
{'eval_loss': 0.07965543121099472, 'eval_runtime': 0.3271, 'eval_samples_per_second': 119.234, 'eval_steps_per_second': 15.286, 'epoch': 71.0}
{'eval_loss': 0.07848138362169266, 'eval_runtime': 0.3271, 'eval_samples_per_second': 119.213, 'eval_steps_per_second': 15.284, 'epoch': 72.0}
{'eval_loss': 0.07739705592393875, 'eval_runtime': 0.3394, 'eval_samples_per_second': 114.911, 'eval_steps_per_second': 14.732, 'epoch': 73.0}
{'eval_loss': 0.07597481459379196, 'eval_runtime': 0.3319, 'eval_samples_per_second': 117.513, 'eval_steps_per_second': 15.066, 'epoch': 74.0}
{'eval_loss': 0.0747770294547081, 'eval_runtime': 0.3296, 'eval_samples_per_second': 118.319, 'eval_steps_per_second': 15.169, 'epoch': 75.0}
{'eval_loss': 0.07387500256299973, 'eval_runtime': 0.3253, 'eval_samples_per_second': 119.886, 'eval_steps_per_second': 15.37, 'epoch': 76.0}
{'eval_loss': 0.07297182828187943, 'eval_runtime': 0.3254, 'eval_samples_per_second': 119.865, 'eval_steps_per_second': 15.367, 'epoch': 77.0}
{'eval_loss': 0.07190035283565521, 'eval_runtime': 0.3269, 'eval_samples_per_second': 119.302, 'eval_steps_per_second': 15.295, 'epoch': 78.0}
{'eval_loss': 0.07098887860774994, 'eval_runtime': 0.3397, 'eval_samples_per_second': 114.799, 'eval_steps_per_second': 14.718, 'epoch': 79.0}
{'loss': 0.0987, 'learning_rate': 2.0000000000000003e-06, 'epoch': 80.0}
{'eval_loss': 0.07034007459878922, 'eval_runtime': 0.325, 'eval_samples_per_second': 119.992, 'eval_steps_per_second': 15.384, 'epoch': 80.0}
{'eval_loss': 0.06981918215751648, 'eval_runtime': 0.3277, 'eval_samples_per_second': 119.011, 'eval_steps_per_second': 15.258, 'epoch': 81.0}
{'eval_loss': 0.06934521347284317, 'eval_runtime': 0.3282, 'eval_samples_per_second': 118.829, 'eval_steps_per_second': 15.235, 'epoch': 82.0}
{'eval_loss': 0.0688861757516861, 'eval_runtime': 0.336, 'eval_samples_per_second': 116.065, 'eval_steps_per_second': 14.88, 'epoch': 83.0}
{'eval_loss': 0.06848206371068954, 'eval_runtime': 0.3286, 'eval_samples_per_second': 118.688, 'eval_steps_per_second': 15.216, 'epoch': 84.0}
{'eval_loss': 0.06818006932735443, 'eval_runtime': 0.3256, 'eval_samples_per_second': 119.789, 'eval_steps_per_second': 15.358, 'epoch': 85.0}
{'eval_loss': 0.06783538311719894, 'eval_runtime': 0.3382, 'eval_samples_per_second': 115.333, 'eval_steps_per_second': 14.786, 'epoch': 86.0}
{'eval_loss': 0.06742008775472641, 'eval_runtime': 0.3275, 'eval_samples_per_second': 119.093, 'eval_steps_per_second': 15.268, 'epoch': 87.0}
{'eval_loss': 0.06712694466114044, 'eval_runtime': 0.3437, 'eval_samples_per_second': 113.469, 'eval_steps_per_second': 14.547, 'epoch': 88.0}
{'eval_loss': 0.066889688372612, 'eval_runtime': 0.328, 'eval_samples_per_second': 118.899, 'eval_steps_per_second': 15.243, 'epoch': 89.0}
{'eval_loss': 0.06666438281536102, 'eval_runtime': 0.331, 'eval_samples_per_second': 117.808, 'eval_steps_per_second': 15.104, 'epoch': 90.0}
{'eval_loss': 0.06645135581493378, 'eval_runtime': 0.3411, 'eval_samples_per_second': 114.337, 'eval_steps_per_second': 14.659, 'epoch': 91.0}
{'eval_loss': 0.06622461974620819, 'eval_runtime': 0.3248, 'eval_samples_per_second': 120.079, 'eval_steps_per_second': 15.395, 'epoch': 92.0}
{'eval_loss': 0.06606829166412354, 'eval_runtime': 0.3259, 'eval_samples_per_second': 119.655, 'eval_steps_per_second': 15.34, 'epoch': 93.0}
{'eval_loss': 0.06592614203691483, 'eval_runtime': 0.3266, 'eval_samples_per_second': 119.423, 'eval_steps_per_second': 15.311, 'epoch': 94.0}
{'eval_loss': 0.06580238789319992, 'eval_runtime': 0.3254, 'eval_samples_per_second': 119.839, 'eval_steps_per_second': 15.364, 'epoch': 95.0}
{'eval_loss': 0.06568294018507004, 'eval_runtime': 0.3282, 'eval_samples_per_second': 118.818, 'eval_steps_per_second': 15.233, 'epoch': 96.0}
{'eval_loss': 0.06560172140598297, 'eval_runtime': 0.3511, 'eval_samples_per_second': 111.072, 'eval_steps_per_second': 14.24, 'epoch': 97.0}
{'eval_loss': 0.0655297040939331, 'eval_runtime': 0.3277, 'eval_samples_per_second': 119.012, 'eval_steps_per_second': 15.258, 'epoch': 98.0}
{'eval_loss': 0.06547687947750092, 'eval_runtime': 0.3297, 'eval_samples_per_second': 118.281, 'eval_steps_per_second': 15.164, 'epoch': 99.0}
{'loss': 0.0849, 'learning_rate': 0.0, 'epoch': 100.0}
{'eval_loss': 0.06545630842447281, 'eval_runtime': 0.327, 'eval_samples_per_second': 119.253, 'eval_steps_per_second': 15.289, 'epoch': 100.0}
{'train_runtime': 219.0914, 'train_samples_per_second': 17.801, 'train_steps_per_second': 2.282, 'train_loss': 0.32038227081298826, 'epoch': 100.0}
Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['pos_transform.LayerNorm.bias', 'pos_head.bias', 'sop.cls.bias', 'cls.predictions.decoder.weight', 'cls.predictions.transform.LayerNorm.weight', 'pos_head.weight', 'cls.predictions.decoder.bias', 'cls.predictions.transform.LayerNorm.bias', 'pos_transform.dense.weight', 'pos_transform.LayerNorm.weight', 'sop.cls.weight', 'cls.predictions.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.transform.dense.bias', 'pos_transform.dense.bias']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'eval_loss': 3.712686061859131, 'eval_runtime': 0.338, 'eval_samples_per_second': 115.396, 'eval_steps_per_second': 14.794, 'epoch': 1.0}
{'eval_loss': 2.9660372734069824, 'eval_runtime': 0.3288, 'eval_samples_per_second': 118.63, 'eval_steps_per_second': 15.209, 'epoch': 2.0}
{'eval_loss': 2.091033935546875, 'eval_runtime': 0.3281, 'eval_samples_per_second': 118.878, 'eval_steps_per_second': 15.241, 'epoch': 3.0}
{'eval_loss': 1.329222559928894, 'eval_runtime': 0.3499, 'eval_samples_per_second': 111.452, 'eval_steps_per_second': 14.289, 'epoch': 4.0}
{'eval_loss': 0.8574693202972412, 'eval_runtime': 0.3287, 'eval_samples_per_second': 118.663, 'eval_steps_per_second': 15.213, 'epoch': 5.0}
{'eval_loss': 0.6186981201171875, 'eval_runtime': 0.3286, 'eval_samples_per_second': 118.695, 'eval_steps_per_second': 15.217, 'epoch': 6.0}
{'eval_loss': 0.4985763728618622, 'eval_runtime': 0.3277, 'eval_samples_per_second': 119.026, 'eval_steps_per_second': 15.26, 'epoch': 7.0}
{'eval_loss': 0.4369336664676666, 'eval_runtime': 0.3259, 'eval_samples_per_second': 119.659, 'eval_steps_per_second': 15.341, 'epoch': 8.0}
{'eval_loss': 0.39990076422691345, 'eval_runtime': 0.3279, 'eval_samples_per_second': 118.932, 'eval_steps_per_second': 15.248, 'epoch': 9.0}
{'eval_loss': 0.3750540316104889, 'eval_runtime': 0.3286, 'eval_samples_per_second': 118.695, 'eval_steps_per_second': 15.217, 'epoch': 10.0}
{'eval_loss': 0.35602572560310364, 'eval_runtime': 0.3337, 'eval_samples_per_second': 116.878, 'eval_steps_per_second': 14.984, 'epoch': 11.0}
{'eval_loss': 0.3411243259906769, 'eval_runtime': 0.328, 'eval_samples_per_second': 118.909, 'eval_steps_per_second': 15.245, 'epoch': 12.0}
{'eval_loss': 0.3294735848903656, 'eval_runtime': 0.331, 'eval_samples_per_second': 117.838, 'eval_steps_per_second': 15.107, 'epoch': 13.0}
{'eval_loss': 0.31792107224464417, 'eval_runtime': 0.3261, 'eval_samples_per_second': 119.604, 'eval_steps_per_second': 15.334, 'epoch': 14.0}
{'eval_loss': 0.3070264756679535, 'eval_runtime': 0.3368, 'eval_samples_per_second': 115.781, 'eval_steps_per_second': 14.844, 'epoch': 15.0}
{'eval_loss': 0.29720908403396606, 'eval_runtime': 0.3281, 'eval_samples_per_second': 118.855, 'eval_steps_per_second': 15.238, 'epoch': 16.0}
{'eval_loss': 0.2870214879512787, 'eval_runtime': 0.3413, 'eval_samples_per_second': 114.285, 'eval_steps_per_second': 14.652, 'epoch': 17.0}
{'eval_loss': 0.2760531008243561, 'eval_runtime': 0.3263, 'eval_samples_per_second': 119.53, 'eval_steps_per_second': 15.324, 'epoch': 18.0}
{'eval_loss': 0.2659222185611725, 'eval_runtime': 0.3258, 'eval_samples_per_second': 119.692, 'eval_steps_per_second': 15.345, 'epoch': 19.0}
{'loss': 0.9909, 'learning_rate': 9.045084971874738e-06, 'epoch': 20.0}
{'eval_loss': 0.25517556071281433, 'eval_runtime': 0.3297, 'eval_samples_per_second': 118.283, 'eval_steps_per_second': 15.164, 'epoch': 20.0}
{'eval_loss': 0.24642321467399597, 'eval_runtime': 0.328, 'eval_samples_per_second': 118.899, 'eval_steps_per_second': 15.244, 'epoch': 21.0}
{'eval_loss': 0.23741745948791504, 'eval_runtime': 0.3356, 'eval_samples_per_second': 116.194, 'eval_steps_per_second': 14.897, 'epoch': 22.0}
{'eval_loss': 0.22967319190502167, 'eval_runtime': 0.3326, 'eval_samples_per_second': 117.274, 'eval_steps_per_second': 15.035, 'epoch': 23.0}
{'eval_loss': 0.2218855768442154, 'eval_runtime': 0.3329, 'eval_samples_per_second': 117.156, 'eval_steps_per_second': 15.02, 'epoch': 24.0}
{'eval_loss': 0.2147219181060791, 'eval_runtime': 0.3279, 'eval_samples_per_second': 118.941, 'eval_steps_per_second': 15.249, 'epoch': 25.0}
{'eval_loss': 0.20730935037136078, 'eval_runtime': 0.3258, 'eval_samples_per_second': 119.697, 'eval_steps_per_second': 15.346, 'epoch': 26.0}
{'eval_loss': 0.20028440654277802, 'eval_runtime': 0.3287, 'eval_samples_per_second': 118.636, 'eval_steps_per_second': 15.21, 'epoch': 27.0}
{'eval_loss': 0.1932610422372818, 'eval_runtime': 0.3538, 'eval_samples_per_second': 110.239, 'eval_steps_per_second': 14.133, 'epoch': 28.0}
{'eval_loss': 0.18581582605838776, 'eval_runtime': 0.3404, 'eval_samples_per_second': 114.571, 'eval_steps_per_second': 14.689, 'epoch': 29.0}
{'eval_loss': 0.17910391092300415, 'eval_runtime': 0.3257, 'eval_samples_per_second': 119.743, 'eval_steps_per_second': 15.352, 'epoch': 30.0}
{'eval_loss': 0.17274469137191772, 'eval_runtime': 0.3285, 'eval_samples_per_second': 118.727, 'eval_steps_per_second': 15.221, 'epoch': 31.0}
{'eval_loss': 0.1667194366455078, 'eval_runtime': 0.3264, 'eval_samples_per_second': 119.502, 'eval_steps_per_second': 15.321, 'epoch': 32.0}
{'eval_loss': 0.1611430048942566, 'eval_runtime': 0.328, 'eval_samples_per_second': 118.892, 'eval_steps_per_second': 15.243, 'epoch': 33.0}
{'eval_loss': 0.15560908615589142, 'eval_runtime': 0.3284, 'eval_samples_per_second': 118.763, 'eval_steps_per_second': 15.226, 'epoch': 34.0}
{'eval_loss': 0.15010227262973785, 'eval_runtime': 0.328, 'eval_samples_per_second': 118.906, 'eval_steps_per_second': 15.244, 'epoch': 35.0}
{'eval_loss': 0.1450144648551941, 'eval_runtime': 0.3279, 'eval_samples_per_second': 118.924, 'eval_steps_per_second': 15.247, 'epoch': 36.0}
{'eval_loss': 0.1404879242181778, 'eval_runtime': 0.3313, 'eval_samples_per_second': 117.727, 'eval_steps_per_second': 15.093, 'epoch': 37.0}
{'eval_loss': 0.1362832933664322, 'eval_runtime': 0.3292, 'eval_samples_per_second': 118.486, 'eval_steps_per_second': 15.191, 'epoch': 38.0}
{'eval_loss': 0.13198962807655334, 'eval_runtime': 0.3264, 'eval_samples_per_second': 119.483, 'eval_steps_per_second': 15.318, 'epoch': 39.0}
{'loss': 0.208, 'learning_rate': 6.545084971874738e-06, 'epoch': 40.0}
{'eval_loss': 0.12825079262256622, 'eval_runtime': 0.328, 'eval_samples_per_second': 118.886, 'eval_steps_per_second': 15.242, 'epoch': 40.0}
{'eval_loss': 0.12459398061037064, 'eval_runtime': 0.3296, 'eval_samples_per_second': 118.331, 'eval_steps_per_second': 15.171, 'epoch': 41.0}
{'eval_loss': 0.12129789590835571, 'eval_runtime': 0.3279, 'eval_samples_per_second': 118.93, 'eval_steps_per_second': 15.247, 'epoch': 42.0}
{'eval_loss': 0.11775003373622894, 'eval_runtime': 0.3337, 'eval_samples_per_second': 116.867, 'eval_steps_per_second': 14.983, 'epoch': 43.0}
{'eval_loss': 0.11372622102499008, 'eval_runtime': 0.333, 'eval_samples_per_second': 117.101, 'eval_steps_per_second': 15.013, 'epoch': 44.0}
{'eval_loss': 0.11078367382287979, 'eval_runtime': 0.3315, 'eval_samples_per_second': 117.657, 'eval_steps_per_second': 15.084, 'epoch': 45.0}
{'eval_loss': 0.10774406790733337, 'eval_runtime': 0.3298, 'eval_samples_per_second': 118.267, 'eval_steps_per_second': 15.162, 'epoch': 46.0}
{'eval_loss': 0.10506808757781982, 'eval_runtime': 0.3291, 'eval_samples_per_second': 118.495, 'eval_steps_per_second': 15.192, 'epoch': 47.0}
{'eval_loss': 0.10295403003692627, 'eval_runtime': 0.3255, 'eval_samples_per_second': 119.806, 'eval_steps_per_second': 15.36, 'epoch': 48.0}
{'eval_loss': 0.10084261745214462, 'eval_runtime': 0.327, 'eval_samples_per_second': 119.25, 'eval_steps_per_second': 15.288, 'epoch': 49.0}
{'eval_loss': 0.09896320104598999, 'eval_runtime': 0.3278, 'eval_samples_per_second': 118.991, 'eval_steps_per_second': 15.255, 'epoch': 50.0}
{'eval_loss': 0.09722225368022919, 'eval_runtime': 0.3272, 'eval_samples_per_second': 119.178, 'eval_steps_per_second': 15.279, 'epoch': 51.0}
{'eval_loss': 0.09551012516021729, 'eval_runtime': 0.3361, 'eval_samples_per_second': 116.032, 'eval_steps_per_second': 14.876, 'epoch': 52.0}
{'eval_loss': 0.09366384893655777, 'eval_runtime': 0.3319, 'eval_samples_per_second': 117.514, 'eval_steps_per_second': 15.066, 'epoch': 53.0}
{'eval_loss': 0.09233936667442322, 'eval_runtime': 0.3338, 'eval_samples_per_second': 116.847, 'eval_steps_per_second': 14.98, 'epoch': 54.0}
{'eval_loss': 0.0910186916589737, 'eval_runtime': 0.3312, 'eval_samples_per_second': 117.771, 'eval_steps_per_second': 15.099, 'epoch': 55.0}
{'eval_loss': 0.08958092331886292, 'eval_runtime': 0.3267, 'eval_samples_per_second': 119.361, 'eval_steps_per_second': 15.303, 'epoch': 56.0}
{'eval_loss': 0.08834289014339447, 'eval_runtime': 0.3289, 'eval_samples_per_second': 118.567, 'eval_steps_per_second': 15.201, 'epoch': 57.0}
{'eval_loss': 0.0872064083814621, 'eval_runtime': 0.3329, 'eval_samples_per_second': 117.168, 'eval_steps_per_second': 15.022, 'epoch': 58.0}
{'eval_loss': 0.08622600138187408, 'eval_runtime': 0.3275, 'eval_samples_per_second': 119.072, 'eval_steps_per_second': 15.266, 'epoch': 59.0}
{'loss': 0.1225, 'learning_rate': 3.4549150281252635e-06, 'epoch': 60.0}
{'eval_loss': 0.08532383292913437, 'eval_runtime': 0.3278, 'eval_samples_per_second': 118.983, 'eval_steps_per_second': 15.254, 'epoch': 60.0}
{'eval_loss': 0.08420584350824356, 'eval_runtime': 0.3309, 'eval_samples_per_second': 117.859, 'eval_steps_per_second': 15.11, 'epoch': 61.0}
{'eval_loss': 0.08319862931966782, 'eval_runtime': 0.3254, 'eval_samples_per_second': 119.835, 'eval_steps_per_second': 15.363, 'epoch': 62.0}
{'eval_loss': 0.08240942656993866, 'eval_runtime': 0.3263, 'eval_samples_per_second': 119.532, 'eval_steps_per_second': 15.325, 'epoch': 63.0}
{'eval_loss': 0.08150873333215714, 'eval_runtime': 0.3303, 'eval_samples_per_second': 118.078, 'eval_steps_per_second': 15.138, 'epoch': 64.0}
{'eval_loss': 0.0807812362909317, 'eval_runtime': 0.3345, 'eval_samples_per_second': 116.582, 'eval_steps_per_second': 14.946, 'epoch': 65.0}
{'eval_loss': 0.08024866878986359, 'eval_runtime': 0.327, 'eval_samples_per_second': 119.25, 'eval_steps_per_second': 15.288, 'epoch': 66.0}
{'eval_loss': 0.0794270858168602, 'eval_runtime': 0.3264, 'eval_samples_per_second': 119.502, 'eval_steps_per_second': 15.321, 'epoch': 67.0}
{'eval_loss': 0.07866540551185608, 'eval_runtime': 0.3289, 'eval_samples_per_second': 118.578, 'eval_steps_per_second': 15.202, 'epoch': 68.0}
{'eval_loss': 0.07816066592931747, 'eval_runtime': 0.3291, 'eval_samples_per_second': 118.519, 'eval_steps_per_second': 15.195, 'epoch': 69.0}
{'eval_loss': 0.07764023542404175, 'eval_runtime': 0.3268, 'eval_samples_per_second': 119.321, 'eval_steps_per_second': 15.298, 'epoch': 70.0}
{'eval_loss': 0.07704942673444748, 'eval_runtime': 0.3265, 'eval_samples_per_second': 119.462, 'eval_steps_per_second': 15.316, 'epoch': 71.0}
{'eval_loss': 0.07652547955513, 'eval_runtime': 0.3257, 'eval_samples_per_second': 119.749, 'eval_steps_per_second': 15.352, 'epoch': 72.0}
{'eval_loss': 0.07620318233966827, 'eval_runtime': 0.328, 'eval_samples_per_second': 118.913, 'eval_steps_per_second': 15.245, 'epoch': 73.0}
{'eval_loss': 0.07595124840736389, 'eval_runtime': 0.3283, 'eval_samples_per_second': 118.786, 'eval_steps_per_second': 15.229, 'epoch': 74.0}
{'eval_loss': 0.07554018497467041, 'eval_runtime': 0.3299, 'eval_samples_per_second': 118.206, 'eval_steps_per_second': 15.155, 'epoch': 75.0}
{'eval_loss': 0.07500416040420532, 'eval_runtime': 0.3402, 'eval_samples_per_second': 114.649, 'eval_steps_per_second': 14.699, 'epoch': 76.0}
{'eval_loss': 0.07470367848873138, 'eval_runtime': 0.3292, 'eval_samples_per_second': 118.465, 'eval_steps_per_second': 15.188, 'epoch': 77.0}
{'eval_loss': 0.07449199259281158, 'eval_runtime': 0.3284, 'eval_samples_per_second': 118.761, 'eval_steps_per_second': 15.226, 'epoch': 78.0}
{'eval_loss': 0.07422540336847305, 'eval_runtime': 0.33, 'eval_samples_per_second': 118.18, 'eval_steps_per_second': 15.151, 'epoch': 79.0}
{'loss': 0.0968, 'learning_rate': 9.549150281252633e-07, 'epoch': 80.0}
{'eval_loss': 0.073936827480793, 'eval_runtime': 0.3278, 'eval_samples_per_second': 118.989, 'eval_steps_per_second': 15.255, 'epoch': 80.0}
{'eval_loss': 0.07362838089466095, 'eval_runtime': 0.3293, 'eval_samples_per_second': 118.441, 'eval_steps_per_second': 15.185, 'epoch': 81.0}
{'eval_loss': 0.07340696454048157, 'eval_runtime': 0.3261, 'eval_samples_per_second': 119.587, 'eval_steps_per_second': 15.332, 'epoch': 82.0}
{'eval_loss': 0.07319466769695282, 'eval_runtime': 0.3277, 'eval_samples_per_second': 119.025, 'eval_steps_per_second': 15.26, 'epoch': 83.0}
{'eval_loss': 0.07306385040283203, 'eval_runtime': 0.3268, 'eval_samples_per_second': 119.328, 'eval_steps_per_second': 15.299, 'epoch': 84.0}
